review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
"This is a must for any visitor to Seattle and if you’re a resident of Seattle and you haven’t been, you must go! From a non-descript entrance in the alley you enter a gorgeous unique space that has a spectacular view of the water. The food is beyond excellent… Truly delicious Italian recipes and sauces. The staff is all friendly and full of energy. It really is a perfect dining experience. ￼","Dined on October 16, 2024",5,5,5,5,The Pink Door,2024-12-11
"Delightful meal, ambience and service. Incredible views.","Dined on October 16, 2024",5,5,4,4,The Pink Door,2024-12-11
"It's always fun to go to the Pink Door.  Great energy, wonderful view, good food and charming service.","Dined on October 16, 2024",4,4,5,4,The Pink Door,2024-12-11
Love the Branzino and the signature lasagna!  Friendly service and great location.,"Dined on October 13, 2024",5,5,5,4,The Pink Door,2024-12-11
"The Pink Door never disappoints. They have wonderful seasonal cocktails, specials, and desserts. We come here every opportunity we have when we are in town.","Dined on October 13, 2024",5,5,5,5,The Pink Door,2024-12-11
"Me and my girl friends had dinner here again last night, and it was so amazing. The food was immaculate and our server Patrick was so attentive and so nice. He has served us before and he always does a great job. Since we come here every few months, we have our order down and always get the clams to start, then get the lasagna or bolognese. These are the best dishes in our opinion, they are always so delicious.","Dined on October 12, 2024",5,5,5,5,The Pink Door,2024-12-11
"Fantastic food, service and atmosphere. An excellent value, also","Dined on October 12, 2024",5,5,5,5,The Pink Door,2024-12-11
Always a treat. The Pink Door is a local favorite and a must when visiting Seattle. Try the Pistachio Pasta!,"Dined on October 11, 2024",5,5,5,5,The Pink Door,2024-12-11
"Loved it. Almost cancelled when travel issues arose, but pushed back reservations and had an amazing meal. Start to finish. Great service, fantastic cocktails(and I'm picky). Caesar salad was delicious, bolognese was special and the pumpkin cheesecake was crazy good. Had a blast. Don't miss. Enjoy","Dined on October 11, 2024",5,5,5,4,The Pink Door,2024-12-11
"Exceptional, I always feel special at the Pink Door!","Dined on October 11, 2024",5,5,5,5,The Pink Door,2024-12-11
"Excellent all around: Food, service, and ambiance.","Dined on October 10, 2024",5,5,5,5,The Pink Door,2024-12-11
"It’s was our first time here. It’s a hidden gem because it’s actually HIDDEN but it’s worth the search. Reservation is highly encouraged since they can get busy really quick. They have a seasonal menu so the pics you may see on social media may not match the current menu. We ordered the special catch of the day: salmon with cherry tomatoes and broccolini, and the pappardelle with bolognese sauce. Both were delicious and savory. They were paired with the apple salad   Which complemented  and enhanced all the flavors. The o fly down side was the ciabatta bread was a little bit chewy and cold but we didn’t let that little issue ruin our evening. The decor is phenomenal and very entertaining with eclectic elements making Terence to different parts and times of Italy including the music. Service was very professional but can be perfectioned. We ended our evening with coffee and carrot-ginger torta which flavor was spectacular. It doesn’t have parking lot and it’s not ADA accesible. Overall it’s was an amazing evening with delicious meal so definitely coming back next time I visit Seattle! Well done!","Dined on October 9, 2024",5,5,5,5,The Pink Door,2024-12-11
"calm ambience , delicious simple Italian - take your time and enjoy...the Pink Door Way...","Dined on October 9, 2024",5,5,5,5,The Pink Door,2024-12-11
"Very classy fun place. I can't believe we didn't know about this before.
Delightful for lunch. We will be back!","Dined on October 8, 2024",5,5,5,5,The Pink Door,2024-12-11
The food and vibe were amazing!  Patrick made the experience even better with his great service and conversation!!,"Dined on October 6, 2024",5,5,5,5,The Pink Door,2024-12-11
A must dining spot if in Seattle.  Food was outstanding as well as the service.,"Dined on October 6, 2024",5,5,5,5,The Pink Door,2024-12-11
"We visited The Pink Door for dinner with friends, absolutely delicious - we had the ARANCINI  and ANTIPASTO OF THE HOUSE for appetizers, both were great, followed by PAPPARDELLE AL RAGÙ BOLOGNESE and my husband had the ROASTED HALF CHICKEN SCARPARIELLO.  Both were delicious!!  Great atmosphere and service.  The Pink Door is a special place and we will be back to enjoy another fabulous dinner.","Dined on October 6, 2024",5,5,5,5,The Pink Door,2024-12-11
Everyone we interacted with was friendly and helpful!! The food was excellent and the ambiance was beautiful and comfortable! Highly recommend:),"Dined on October 6, 2024",5,5,5,5,The Pink Door,2024-12-11
"We had a lovely lunch at The Pink Door. Make a reservation, many walk in’s were turned away!","Dined on October 6, 2024",5,5,4,5,The Pink Door,2024-12-11
"Lovely waiter, Spencer. Amazing food and d ambience!","Dined on October 5, 2024",5,5,5,5,The Pink Door,2024-12-11
We went for our anniversary and they did not disappoint!!!   Put us at a window table looking out over the water.  The food we ordered was was excellent along with the ambiance.  They even put a candle in our desert for our anniversary!  We will go back and recommend to everyone!,"Dined on October 5, 2024",5,5,5,5,The Pink Door,2024-12-11
"We had dinner: orderves, soup, two entree. I had one appetizer that was considered good. The rest of the food was fair. It should be great! Other than my appetizer nothing had much flavor. I couldn't tell what the stuffing for the raviolis was. The special drink was sour and no one asked if I wanted more even after my glass was empty. Service was cursory and by the numbers.","Dined on October 4, 2024",1,2,2,5,The Pink Door,2024-12-11
"Such a special night…thank you!! Food was amazing and the environment was so unique, friendly and just overall amazing.","Dined on October 4, 2024",5,5,5,5,The Pink Door,2024-12-11
"Wonderful experience, ambience and service definitely a place to book 30 days in advance!","Dined on October 4, 2024",5,5,5,5,The Pink Door,2024-12-11
"Dinner was excellent. Pasha was a terrific waitress. All around lovely experience. Our party had the ribeye, agnolotti (superb), meatballs and rigatoni, and the fettuccine.","Dined on October 4, 2024",5,5,5,5,The Pink Door,2024-12-11
Amazing! Worth the wait and the hype! Thank you and looking forward to dining here again.,"Dined on October 4, 2024",5,5,5,5,The Pink Door,2024-12-11
"We have had a condo near them for 25 years—along with a couple of others, it is a top go-to. Always excellent.","Dined on October 3, 2024",5,5,5,5,The Pink Door,2024-12-11
"Fab! Every pasta had a unique and delicious sauce; had the bolognese, meatballs, and lasagna. Have the chochocolate dome cake four-ways, at the end. Perfecto!","Dined on October 3, 2024",5,5,5,5,The Pink Door,2024-12-11
Amazing food and service. People were very friendly,"Dined on October 3, 2024",5,4,5,5,The Pink Door,2024-12-11
"Amazing lunch experience we had. Vegetarian options are delicious as well including Risotto, Lasagna was great, Chef’s special featured dessert was also pretty delicious. Aracini was great too. Would definitely visit again.","Dined on October 3, 2024",5,5,5,5,The Pink Door,2024-12-11
"From the moment we got there everyone was extremely helpful and nice. The atmosphere amazing, the food excellent, and the bread and olive oil so good I bought 3 bottles of their olive. If ever back in Seattle will definitely be back. Only request would be to have more vegan options.","Dined on October 2, 2024",5,5,5,5,The Pink Door,2024-12-11
Such a fun experience with wonderful service and incredible food. We can’t wait to go back!,"Dined on October 2, 2024",5,5,5,5,The Pink Door,2024-12-11
"We always wanted to visit but our days off are the days they are closed. We decided to get a reservation finally after seeing all the good reviews and TikTok’s. We had to wait 45 days to get the spot we wanted and patiently waited in anticipation. The anticipation was the only good thing we had about this visit. While we had a 5pm reservation we showed up at 440 and was told to wait at the bar as the dinning room was not ready yet and they would come get us. Bar tender was nice and drinks were good. As we waited we seen people behind us getting seated and finally at 520 we were seated in the middle of empty seating against a down stairway. Window seats open and other better seating was open but were stuck there and felt like an outcast. Server came and was nice but clearly didn’t know the menu was she kept looking at a note pad. Drink order placed and she left, came back with drinks 30 min later and asked if we made a decision. We ordered the salmon chefs special and pork chop. Waited another 30 min for food never checked on again and had empty glasses. Food came and was less then acceptable as we began tasting the food, pork chop was very good, greens were mushy and little baby potatoes were undercooked. Salmon was over cooked, what we thought were mashed potatoes were grainy and tasted like instant, the vegetable was unknown half burnt and soggy as well. Served came back 30’ish minutes later and asked if we were done. Took the 3/4 full plates as we said yes and she left, not asking if it was okay. First clue to ask was $80 in plates 1/4 eaten. Came back with a menu and said here are our deserts and quickly turned to the next table and started talking to them. Left and came back 15 minutes later asking if we wanted anything. We asked for check and was promptly brought to us. We paid and left not being asked anything or thanked for coming. Need less to say we will never be coming back and lots of friends have thought about going here but after our visit not sure.","Dined on October 2, 2024",2,1,1,2,The Pink Door,2024-12-11
