review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
"Dinner was excellent. Pasha was a terrific waitress. All around lovely experience. Our party had the ribeye, agnolotti (superb), meatballs and rigatoni, and the fettuccine.","Dined on October 4, 2024",5,5,5,5,the-pink-door,2024-10-04
Amazing! Worth the wait and the hype! Thank you and looking forward to dining here again.,"Dined on October 4, 2024",5,5,5,5,the-pink-door,2024-10-04
"We have had a condo near them for 25 years—along with a couple of others, it is a top go-to. Always excellent.","Dined on October 3, 2024",5,5,5,5,the-pink-door,2024-10-03
"Fab! Every pasta had a unique and delicious sauce; had the bolognese, meatballs, and lasagna. Have the chochocolate dome cake four-ways, at the end. Perfecto!","Dined on October 3, 2024",5,5,5,5,the-pink-door,2024-10-03
Amazing food and service. People were very friendly,"Dined on October 3, 2024",5,4,5,5,the-pink-door,2024-10-03
"Amazing lunch experience we had. Vegetarian options are delicious as well including Risotto, Lasagna was great, Chef’s special featured dessert was also pretty delicious. Aracini was great too. Would definitely visit again.","Dined on October 3, 2024",5,5,5,5,the-pink-door,2024-10-03
"From the moment we got there everyone was extremely helpful and nice. The atmosphere amazing, the food excellent, and the bread and olive oil so good I bought 3 bottles of their olive. If ever back in Seattle will definitely be back. Only request would be to have more vegan options.","Dined on October 2, 2024",5,5,5,5,the-pink-door,2024-10-02
Such a fun experience with wonderful service and incredible food. We can’t wait to go back!,"Dined on October 2, 2024",5,5,5,5,the-pink-door,2024-10-02
"We always wanted to visit but our days off are the days they are closed. We decided to get a reservation finally after seeing all the good reviews and TikTok’s. We had to wait 45 days to get the spot we wanted and patiently waited in anticipation. The anticipation was the only good thing we had about this visit. While we had a 5pm reservation we showed up at 440 and was told to wait at the bar as the dinning room was not ready yet and they would come get us. Bar tender was nice and drinks were good. As we waited we seen people behind us getting seated and finally at 520 we were seated in the middle of empty seating against a down stairway. Window seats open and other better seating was open but were stuck there and felt like an outcast. Server came and was nice but clearly didn’t know the menu was she kept looking at a note pad. Drink order placed and she left, came back with drinks 30 min later and asked if we made a decision. We ordered the salmon chefs special and pork chop. Waited another 30 min for food never checked on again and had empty glasses. Food came and was less then acceptable as we began tasting the food, pork chop was very good, greens were mushy and little baby potatoes were undercooked. Salmon was over cooked, what we thought were mashed potatoes were grainy and tasted like instant, the vegetable was unknown half burnt and soggy as well. Served came back 30’ish minutes later and asked if we were done. Took the 3/4 full plates as we said yes and she left, not asking if it was okay. First clue to ask was $80 in plates 1/4 eaten. Came back with a menu and said here are our deserts and quickly turned to the next table and started talking to them. Left and came back 15 minutes later asking if we wanted anything. We asked for check and was promptly brought to us. We paid and left not being asked anything or thanked for coming. Need less to say we will never be coming back and lots of friends have thought about going here but after our visit not sure.
Read more","Dined on October 2, 2024",2,1,1,2,the-pink-door,2024-10-02
"Great meal! Food was absolutely delicious, atmosphere incredible, performance amazing, and prices are great!","Dined on October 2, 2024",5,5,5,5,the-pink-door,2024-10-02
"This was the highlight of my trip to Seattle for the first time. They are very accommodating after we have to change the number of our party due to family emergency. Drinks 9 out of 10, main dish ( we had pork chop and steak) 10 out of 10. Patrick was great as our server! We will definitely come back again!","Dined on October 2, 2024",5,5,5,5,the-pink-door,2024-10-02
"Absolutely wonderful!  Food was excellent, service was fantastic.  Drinks were great.

Spectacular view of puget sound.","Dined on October 1, 2024",5,5,5,5,the-pink-door,2024-10-01
Had an amazing experience for a birthday celebration. The view of the Wheel from the back room was just gorgeous. An a very elegant performance from the aerial artist was a very elegant show in the beginning of our dinner. ￼,"Dined on September 29, 2024",5,5,5,5,the-pink-door,2024-09-29
Food and service were good. Ambiance was perfect. Will absolutely go back.,"Dined on September 29, 2024",5,4,5,5,the-pink-door,2024-09-29
Great food. Nice interior. A bit on the noisy side though.,"Dined on September 29, 2024",5,5,5,4,the-pink-door,2024-09-29
I was able to walk right in and get a table outside. The food was really good and my water cup never went empty. It was just the meal I needed.,"Dined on September 28, 2024",5,5,5,5,the-pink-door,2024-09-28
"Love this restaurant.  Brought a friend for a Friday lunch and we were able to sit on the patio in the most perfect fall weather.  The server was really weird though.  He completely forgot our drink order and we had to remind him when he asked us 15 minutes later if we wanted drinks.  He also seemed to forget one of our apps until we asked about it.  And we had to ask if we could place our main lunch order.  He wasn’t rude, just didn’t seem like he was present.  The food and atmosphere are so amazing that it won’t dampen my perception and I’ll definitely be back.
Read more","Dined on September 28, 2024",4,5,3,5,the-pink-door,2024-09-28
From top to bottom! Amazing dinner and experience,"Dined on September 28, 2024",5,5,5,5,the-pink-door,2024-09-28
We had a lovely meal and we had to change our reservation last minute and they were so helpful.,"Dined on September 28, 2024",5,5,5,5,the-pink-door,2024-09-28
Exceptional lunch with a beautiful view on a beautiful day in Seattle. The service was exceptional as well. One of our “Must Do” dining spots anytime we visit Seattle.,"Dined on September 28, 2024",5,5,5,5,the-pink-door,2024-09-28
We were a party of four with reservations. We were seated promptly. The server was friendly and informed. The atmosphere was upbeat and the decor was eclectic. All four of us enjoyed our meal thoroughly.,"Dined on September 27, 2024",5,5,5,5,the-pink-door,2024-09-27
"This place is well-oiled machine. Service is efficient but that makes it a little impersonal. I sensed a vague annoyance that we weren't ready to order in a sequence that pleased our wait-person.
I had the audacity to ask if they needed to turn our table for the next round of patrons as we were feeling a little rushed.  And as I looked around probably about a third of the tables were cleared. So was this so folks without a reservation could be seated?  I booked months in advance and could only get a super early time slot, so maybe if I go again I'll just take a chance on a little later hour? Overall the food was generous and amazing , the combo of fresh crab with sweet corn seemed a little odd, but hands down was the almost the hit of the evening. tops for me was tied between the whole fish and my desert which was amazing, lemon peel with a marzipan was other-worldly. But no offer of a second cup of coffee we didn't feel encouraged to linger even as the room was clearing out. Another recommendation?  Ask for a table in the larger room with windows.  the first room is LOUD! And when the band started up I was grateful to be a room away. Will I go again?  Maybe, Le Pichet has better food, and Cafe Campagna has a quieter more relaxed ambience but the food needs  an update.
Read more","Dined on September 27, 2024",4,4,3,5,the-pink-door,2024-09-27
I love this restaurant and the food there.  The staff is always incredibly accommodating as well.,"Dined on September 27, 2024",5,5,5,5,the-pink-door,2024-09-27
Absolutely enjoyed every aspect of this dining experience. The service was knowledgeable and friendly. The food was excellent. The ambience was perfect. We can’t wait for our next trip to Seattle so we can visit again.,"Dined on September 26, 2024",5,5,5,5,the-pink-door,2024-09-26
Every trip to Seattle requires a visit to the Pink Door!  Food is always great!  Great use of delicious and local ingredients!  We always love it!,"Dined on September 25, 2024",5,5,5,5,the-pink-door,2024-09-25
Pink Door is always a fav. Will never bore from dining here!,"Dined on September 25, 2024",5,5,5,5,the-pink-door,2024-09-25
Great food and service. The rigatoni was good. My husband enjoyed the white fish. We will be back.,"Dined on September 25, 2024",5,5,5,5,the-pink-door,2024-09-25
